player_id,game_mode,region,snapshot_time,rating
251931375,0,NA,2026-08-05 03:38:10.032884+00,9013
468640443,0,NA,2026-08-05 03:38:10.032888+00,9012
66636152,0,NA,2026-08-05 03:38:10.032891+00,9012
158617316,0,NA,2026-08-05 03:38:10.032894+00,9012
72005553,0,NA,2026-08-05 03:38:10.032897+00,9012
325332367,0,NA,2026-08-05 03:38:10.032899+00,9011
372047428,0,NA,2026-08-05 03:38:10.032902+00,9011
14142993,0,NA,2026-08-05 03:38:10.032905+00,9007
415245326,0,NA,2026-08-05 03:38:10.032908+00,9007
211040341,0,NA,2026-08-05 03:38:10.032911+00,9005
314680828,0,NA,2026-08-05 03:38:10.032913+00,9003
352230114,0,NA,2026-08-05 03:38:10.032917+00,9001
402295617,0,NA,2026-08-05 03:38:10.032919+00,9001
8062,0,NA,2026-08-05 03:38:10.032922+00,9000
48182849,0,NA,2026-08-05 03:38:10.032925+00,9000
3316,0,EU,2026-08-05 03:37:32.17341+00,19020
3324,0,EU,2026-08-05 03:37:32.173437+00,19001
3079,0,EU,2026-08-05 03:37:32.17344+00,18720
3202,0,EU,2026-08-05 03:37:32.173444+00,18199
2961,0,EU,2026-08-05 03:37:32.173447+00,17587
2826,0,EU,2026-08-05 03:37:32.17345+00,17041
3185,0,EU,2026-08-05 03:37:32.173453+00,17036
10219,0,EU,2026-08-05 03:37:32.173456+00,17019
2921,0,EU,2026-08-05 03:37:32.173459+00,16827
3275,0,EU,2026-08-05 03:37:32.173463+00,16584
49876028,0,EU,2026-08-05 03:37:32.173466+00,16028
8441,0,EU,2026-08-05 03:37:32.173469+00,16014
9882,0,EU,2026-08-05 03:37:32.173471+00,16006
3112,0,EU,2026-08-05 03:37:32.173474+00,16005
108,0,EU,2026-08-05 03:37:32.173477+00,15887
3282,0,EU,2026-08-05 03:37:32.17348+00,15835
7938,0,EU,2026-08-05 03:37:32.173482+00,15828
3080,0,EU,2026-08-05 03:37:32.173486+00,15793
3022,0,EU,2026-08-05 03:37:32.173489+00,15609
318616690,0,EU,2026-08-05 03:37:32.173491+00,15571
3174184,0,EU,2026-08-05 03:37:32.173494+00,15543
2993,0,EU,2026-08-05 03:37:32.173497+00,15465
2866,0,EU,2026-08-05 03:37:32.1735+00,15437
2892,0,EU,2026-08-05 03:37:32.173503+00,15427
9135,0,EU,2026-08-05 03:37:32.173505+00,15389
2942,0,EU,2026-08-05 03:37:34.253249+00,15364
3221,0,EU,2026-08-05 03:37:34.253276+00,15331
8116,0,EU,2026-08-05 03:37:34.25328+00,15279
3223,0,EU,2026-08-05 03:37:34.253283+00,15262
2849,0,EU,2026-08-05 03:37:34.253287+00,15243
376357839,0,EU,2026-08-05 03:37:34.253292+00,15222
3620274,0,EU,2026-08-05 03:37:34.253295+00,15198
3128,0,EU,2026-08-05 03:37:34.253298+00,15149
3224,0,EU,2026-08-05 03:37:34.253302+00,15082
3323,0,EU,2026-08-05 03:37:34.253305+00,15079
8249,0,EU,2026-08-05 03:37:34.253308+00,15076
3165,0,EU,2026-08-05 03:37:34.253311+00,15055
2936,0,EU,2026-08-05 03:37:34.253314+00,15050
102577199,0,EU,2026-08-05 03:37:34.253317+00,15006
9081,0,EU,2026-08-05 03:37:34.25332+00,14786
3075,0,EU,2026-08-05 03:37:34.253323+00,14783
5006307,0,EU,2026-08-05 03:37:34.253326+00,14768
7969,0,EU,2026-08-05 03:37:34.253329+00,14751
117743487,0,EU,2026-08-05 03:37:34.253332+00,14748
3158,0,EU,2026-08-05 03:37:34.253334+00,14741
12648804,0,EU,2026-08-05 03:37:34.253337+00,14734
8506,0,EU,2026-08-05 03:37:34.25334+00,14670
9584,0,EU,2026-08-05 03:37:34.253343+00,14650
14876188,0,EU,2026-08-05 03:37:34.253346+00,14647
3010,0,EU,2026-08-05 03:37:34.253349+00,14590
91,0,EU,2026-08-05 03:37:35.132968+00,14561
3293,0,EU,2026-08-05 03:37:35.132994+00,14500
3156,0,EU,2026-08-05 03:37:35.132998+00,14447
276138117,0,EU,2026-08-05 03:37:35.133001+00,14444
3218,0,EU,2026-08-05 03:37:35.133004+00,14399
3244,0,EU,2026-08-05 03:37:35.133008+00,14362
117534746,0,EU,2026-08-05 03:37:35.133011+00,14345
2985,0,EU,2026-08-05 03:37:35.133014+00,14330
2852,0,EU,2026-08-05 03:37:35.133017+00,14220
2793,0,EU,2026-08-05 03:37:35.13302+00,14182
8326,0,EU,2026-08-05 03:37:35.133023+00,14159
186911266,0,EU,2026-08-05 03:37:35.133025+00,14119
8944,0,EU,2026-08-05 03:37:35.13303+00,14073
3175130,0,EU,2026-08-05 03:37:35.133033+00,14067
1126123,0,EU,2026-08-05 03:37:35.133035+00,14039
152604172,0,EU,2026-08-05 03:37:35.13304+00,14035
3016,0,EU,2026-08-05 03:37:35.133043+00,14035
3182,0,EU,2026-08-05 03:37:35.133046+00,14024
55,0,EU,2026-08-05 03:37:35.133049+00,14020
299916190,0,EU,2026-08-05 03:37:35.133052+00,14012
250971740,0,EU,2026-08-05 03:37:35.133055+00,13858
2999,0,EU,2026-08-05 03:37:35.133058+00,13845
3320,0,EU,2026-08-05 03:37:35.133061+00,13790
9564,0,EU,2026-08-05 03:37:35.133064+00,13773
358691868,0,EU,2026-08-05 03:37:35.133067+00,13756
2813,0,EU,2026-08-05 03:37:37.111859+00,13747
9577,0,EU,2026-08-05 03:37:37.111887+00,13723
274852184,0,EU,2026-08-05 03:37:37.111894+00,13707
3163,0,EU,2026-08-05 03:37:37.111898+00,13683
10164191,0,EU,2026-08-05 03:37:37.111901+00,13668
162727664,0,EU,2026-08-05 03:37:37.111904+00,13631
171412593,0,EU,2026-08-05 03:37:37.111908+00,13626
4462902,0,EU,2026-08-05 03:37:37.111911+00,13602
9645,0,EU,2026-08-05 03:37:37.111914+00,13594
9768,0,EU,2026-08-05 03:37:37.111917+00,13590
261871356,0,EU,2026-08-05 03:37:37.11192+00,13494
401901585,0,EU,2026-08-05 03:37:37.111923+00,13486
7877,0,EU,2026-08-05 03:37:37.111926+00,13472
5552796,0,EU,2026-08-05 03:37:37.111929+00,13470
183860977,0,EU,2026-08-05 03:37:37.111931+00,13455
80778746,0,EU,2026-08-05 03:37:37.111934+00,13417
234817157,0,EU,2026-08-05 03:37:37.111938+00,13405
3050,0,EU,2026-08-05 03:37:37.11194+00,13401
3056,0,EU,2026-08-05 03:37:37.111946+00,13357
8140,0,EU,2026-08-05 03:37:37.111949+00,13348
152590982,0,EU,2026-08-05 03:37:37.111951+00,13347
30155840,0,EU,2026-08-05 03:37:37.111954+00,13345
8292,0,EU,2026-08-05 03:37:37.111957+00,13339
8422,0,EU,2026-08-05 03:37:37.111959+00,13302
9936,0,EU,2026-08-05 03:37:37.111962+00,13284
3175567,0,EU,2026-08-05 03:37:37.853858+00,13272
94875836,0,EU,2026-08-05 03:37:37.853885+00,13257
163228251,0,EU,2026-08-05 03:37:37.853889+00,13249
115495642,0,EU,2026-08-05 03:37:37.853892+00,13216
161036358,0,EU,2026-08-05 03:37:37.853895+00,13183
5025748,0,EU,2026-08-05 03:37:37.8539+00,13170
9724,0,EU,2026-08-05 03:37:37.853903+00,13166
41454225,0,EU,2026-08-05 03:37:37.853905+00,13165
372573446,0,EU,2026-08-05 03:37:37.853908+00,13142
9912,0,EU,2026-08-05 03:37:37.853914+00,13124
3038,0,EU,2026-08-05 03:37:37.853918+00,13123
3106,0,EU,2026-08-05 03:37:37.85392+00,13045
9322,0,EU,2026-08-05 03:37:37.853923+00,13042
9047,0,EU,2026-08-05 03:37:37.853926+00,13040
129300395,0,EU,2026-08-05 03:37:37.853928+00,13037
285480743,0,EU,2026-08-05 03:37:37.853931+00,13034
197337170,0,EU,2026-08-05 03:37:37.853934+00,13008
292721734,0,EU,2026-08-05 03:37:37.853937+00,13003
9635,0,EU,2026-08-05 03:37:37.85394+00,12987
156236457,0,EU,2026-08-05 03:37:37.853943+00,12987
9618,0,EU,2026-08-05 03:37:37.853946+00,12984
386758316,0,EU,2026-08-05 03:37:37.853949+00,12976
3196,0,EU,2026-08-05 03:37:37.853952+00,12924
191195583,0,EU,2026-08-05 03:37:37.853955+00,12921
70841208,0,EU,2026-08-05 03:37:37.853958+00,12896
9875,0,EU,2026-08-05 03:37:39.490875+00,12882
3161,0,EU,2026-08-05 03:37:39.490899+00,12857
3115,0,EU,2026-08-05 03:37:39.490902+00,12828
344291450,0,EU,2026-08-05 03:37:39.490905+00,12821
151085031,0,EU,2026-08-05 03:37:39.490909+00,12818
9065,0,EU,2026-08-05 03:37:39.490912+00,12812
9481990,0,EU,2026-08-05 03:37:39.490915+00,12808
9900,0,EU,2026-08-05 03:37:39.490918+00,12774
155643256,0,EU,2026-08-05 03:37:39.49092+00,12767
9726,0,EU,2026-08-05 03:37:39.490923+00,12765
3909990,0,EU,2026-08-05 03:37:39.490926+00,12758
318256,0,EU,2026-08-05 03:37:39.490929+00,12734
9068,0,EU,2026-08-05 03:37:39.490931+00,12698
136591360,0,EU,2026-08-05 03:37:39.490934+00,12669
9100,0,EU,2026-08-05 03:37:39.490937+00,12667
412265722,0,EU,2026-08-05 03:37:39.49094+00,12665
9380,0,EU,2026-08-05 03:37:39.490943+00,12654
30282471,0,EU,2026-08-05 03:37:39.490946+00,12653
7881,0,EU,2026-08-05 03:37:39.490949+00,12649
270490019,0,EU,2026-08-05 03:37:39.490951+00,12645
29709883,0,EU,2026-08-05 03:37:39.490954+00,12637
1295790,0,EU,2026-08-05 03:37:39.490957+00,12628
10021,0,EU,2026-08-05 03:37:39.49096+00,12626
355336283,0,EU,2026-08-05 03:37:39.490963+00,12622
7918,0,EU,2026-08-05 03:37:39.490967+00,12616
9696,0,EU,2026-08-05 03:37:39.890359+00,12600
301719871,0,EU,2026-08-05 03:37:39.890381+00,12590
3148,0,EU,2026-08-05 03:37:39.890384+00,12587
3173720,0,EU,2026-08-05 03:37:39.890388+00,12582
197412961,0,EU,2026-08-05 03:37:39.890391+00,12575
9908,0,EU,2026-08-05 03:37:39.890394+00,12569
9245,0,EU,2026-08-05 03:37:39.890397+00,12557
3274,0,EU,2026-08-05 03:37:39.8904+00,12530
252740261,0,EU,2026-08-05 03:37:39.890402+00,12518
207119476,0,EU,2026-08-05 03:37:39.890405+00,12510
69996092,0,EU,2026-08-05 03:37:39.890408+00,12501
9096,0,EU,2026-08-05 03:37:39.89041+00,12499
2926,0,EU,2026-08-05 03:37:39.890413+00,12475
4079039,0,EU,2026-08-05 03:37:39.890416+00,12454
304149459,0,EU,2026-08-05 03:37:39.890418+00,12450
12455226,0,EU,2026-08-05 03:37:39.890421+00,12449
283475133,0,EU,2026-08-05 03:37:39.890424+00,12419
155399952,0,EU,2026-08-05 03:37:39.890427+00,12397
2263513,0,EU,2026-08-05 03:37:39.89043+00,12390
3076,0,EU,2026-08-05 03:37:39.890433+00,12383
8085,0,EU,2026-08-05 03:37:39.890435+00,12361
11916840,0,EU,2026-08-05 03:37:39.890438+00,12360
9286,0,EU,2026-08-05 03:37:39.890441+00,12353
2820,0,EU,2026-08-05 03:37:39.890445+00,12351
11911511,0,EU,2026-08-05 03:37:39.890448+00,12351
254727561,0,EU,2026-08-05 03:37:40.712026+00,12340
20990195,0,EU,2026-08-05 03:37:40.712056+00,12336
64299604,0,EU,2026-08-05 03:37:40.71206+00,12315
1657307,0,EU,2026-08-05 03:37:40.712064+00,12300
128629929,0,EU,2026-08-05 03:37:40.712067+00,12285
10039,0,EU,2026-08-05 03:37:40.71207+00,12280
210490766,0,EU,2026-08-05 03:37:40.712073+00,12272
355445627,0,EU,2026-08-05 03:37:40.712076+00,12260
153669614,0,EU,2026-08-05 03:37:40.712079+00,12258
8481,0,EU,2026-08-05 03:37:40.712083+00,12256
33145373,0,EU,2026-08-05 03:37:40.712086+00,12255
8636,0,EU,2026-08-05 03:37:40.712089+00,12253
8059,0,EU,2026-08-05 03:37:40.712092+00,12252
8153,0,EU,2026-08-05 03:37:40.712095+00,12251
2791,0,EU,2026-08-05 03:37:40.712097+00,12232
9773,0,EU,2026-08-05 03:37:40.7121+00,12229
26487192,0,EU,2026-08-05 03:37:40.712103+00,12211
8623,0,EU,2026-08-05 03:37:40.712106+00,12201
269184591,0,EU,2026-08-05 03:37:40.71211+00,12199
282806515,0,EU,2026-08-05 03:37:40.712114+00,12191
391155129,0,EU,2026-08-05 03:37:40.712117+00,12190
167099393,0,EU,2026-08-05 03:37:40.71212+00,12185
240699816,0,EU,2026-08-05 03:37:40.712123+00,12182
8346,0,EU,2026-08-05 03:37:40.712126+00,12177
61289596,0,EU,2026-08-05 03:37:40.712129+00,12173
3175042,0,EU,2026-08-05 03:37:41.107309+00,12169
51168709,0,EU,2026-08-05 03:37:41.107332+00,12166
3052,0,EU,2026-08-05 03:37:41.107336+00,12163
2867,0,EU,2026-08-05 03:37:41.107339+00,12159
9418,0,EU,2026-08-05 03:37:41.107342+00,12153
53991682,0,EU,2026-08-05 03:37:41.107345+00,12151
3166,0,EU,2026-08-05 03:37:41.107347+00,12149
43196893,0,EU,2026-08-05 03:37:41.10735+00,12140
2989,0,EU,2026-08-05 03:37:41.107353+00,12113
304186966,0,EU,2026-08-05 03:37:41.107356+00,12112
448531795,0,EU,2026-08-05 03:37:41.107359+00,12110
91130811,0,EU,2026-08-05 03:37:41.107362+00,12107
300720598,0,EU,2026-08-05 03:37:41.107365+00,12104
9702,0,EU,2026-08-05 03:37:41.107367+00,12102
173204034,0,EU,2026-08-05 03:37:41.10737+00,12098
36119363,0,EU,2026-08-05 03:37:41.107372+00,12088
9855,0,EU,2026-08-05 03:37:41.107375+00,12081
2992,0,EU,2026-08-05 03:37:41.107378+00,12079
20167626,0,EU,2026-08-05 03:37:41.107381+00,12075
31110911,0,EU,2026-08-05 03:37:41.107383+00,12062
8361,0,EU,2026-08-05 03:37:41.107386+00,12056
133791122,0,EU,2026-08-05 03:37:41.107388+00,12051
9472,0,EU,2026-08-05 03:37:41.107391+00,12051
155115063,0,EU,2026-08-05 03:37:41.107394+00,12045
3174932,0,EU,2026-08-05 03:37:41.107397+00,12042
380192488,0,EU,2026-08-05 03:37:41.514264+00,12040
278143402,0,EU,2026-08-05 03:37:41.514289+00,12037
169679820,0,EU,2026-08-05 03:37:41.514293+00,12037
962996,0,EU,2026-08-05 03:37:41.514297+00,12034
48583014,0,EU,2026-08-05 03:37:41.514301+00,12013
7873,0,EU,2026-08-05 03:37:41.514304+00,12013
306959472,0,EU,2026-08-05 03:37:41.514307+00,12006
7950,0,EU,2026-08-05 03:37:41.51431+00,12006
2931,0,EU,2026-08-05 03:37:41.514315+00,12005
16881913,0,EU,2026-08-05 03:37:41.514318+00,12003
9653,0,EU,2026-08-05 03:37:41.514321+00,11999
3129,0,EU,2026-08-05 03:37:41.514324+00,11990
3125,0,EU,2026-08-05 03:37:41.514327+00,11989
4025594,0,EU,2026-08-05 03:37:41.51433+00,11988
8344,0,EU,2026-08-05 03:37:41.514334+00,11981
10221,0,EU,2026-08-05 03:37:41.514337+00,11969
9753,0,EU,2026-08-05 03:37:41.51434+00,11964
16015977,0,EU,2026-08-05 03:37:41.514343+00,11963
10102,0,EU,2026-08-05 03:37:41.514347+00,11916
3020,0,EU,2026-08-05 03:37:41.51435+00,11915
57618983,0,EU,2026-08-05 03:37:41.514354+00,11911
7613526,0,EU,2026-08-05 03:37:41.514357+00,11896
5608009,0,EU,2026-08-05 03:37:41.51436+00,11895
2853,0,EU,2026-08-05 03:37:41.514363+00,11890
8604,0,EU,2026-08-05 03:37:41.514366+00,11882
299201809,0,EU,2026-08-05 03:37:42.494951+00,11882
226342851,0,EU,2026-08-05 03:37:42.494976+00,11874
281287389,0,EU,2026-08-05 03:37:42.49498+00,11872
5008010,0,EU,2026-08-05 03:37:42.494983+00,11868
9110,0,EU,2026-08-05 03:37:42.494986+00,11863
8120,0,EU,2026-08-05 03:37:42.494989+00,11853
231945234,0,EU,2026-08-05 03:37:42.494992+00,11852
162105230,0,EU,2026-08-05 03:37:42.494995+00,11830
9327,0,EU,2026-08-05 03:37:42.494997+00,11827
92312,0,EU,2026-08-05 03:37:42.495+00,11824
98374547,0,EU,2026-08-05 03:37:42.495003+00,11821
898346,0,EU,2026-08-05 03:37:42.495006+00,11819
2959,0,EU,2026-08-05 03:37:42.495009+00,11819
3175461,0,EU,2026-08-05 03:37:42.495011+00,11814
8513,0,EU,2026-08-05 03:37:42.495014+00,11805
247991178,0,EU,2026-08-05 03:37:42.495017+00,11796
8882,0,EU,2026-08-05 03:37:42.49502+00,11795
8770,0,EU,2026-08-05 03:37:42.495023+00,11791
294674489,0,EU,2026-08-05 03:37:42.495026+00,11787
27205622,0,EU,2026-08-05 03:37:42.49503+00,11769
8414,0,EU,2026-08-05 03:37:42.495032+00,11763
281934250,0,EU,2026-08-05 03:37:42.495035+00,11758
76,0,EU,2026-08-05 03:37:42.495038+00,11754
228035761,0,EU,2026-08-05 03:37:42.495041+00,11750
19364971,0,EU,2026-08-05 03:37:43.334117+00,11732
233948328,0,EU,2026-08-05 03:37:43.334142+00,11722
254049905,0,EU,2026-08-05 03:37:43.334146+00,11716
9791,0,EU,2026-08-05 03:37:43.33415+00,11697
223125082,0,EU,2026-08-05 03:37:43.334152+00,11674
56418263,0,EU,2026-08-05 03:37:43.334155+00,11657
79179,0,EU,2026-08-05 03:37:43.334158+00,11653
7912,0,EU,2026-08-05 03:37:43.33416+00,11652
10326,0,EU,2026-08-05 03:37:43.334164+00,11625
74699723,0,EU,2026-08-05 03:37:43.334167+00,11622
10007,0,EU,2026-08-05 03:37:43.33417+00,11613
349279540,0,EU,2026-08-05 03:37:43.334172+00,11610
297303101,0,EU,2026-08-05 03:37:43.334175+00,11597
442069375,0,EU,2026-08-05 03:37:43.334178+00,11588
160923734,0,EU,2026-08-05 03:37:43.334181+00,11588
10152,0,EU,2026-08-05 03:37:43.334184+00,11585
274662015,0,EU,2026-08-05 03:37:43.334186+00,11579
8033,0,EU,2026-08-05 03:37:43.334189+00,11573
240415621,0,EU,2026-08-05 03:37:43.334192+00,11571
268726095,0,EU,2026-08-05 03:37:43.334194+00,11570
15681963,0,EU,2026-08-05 03:37:43.334197+00,11551
195350808,0,EU,2026-08-05 03:37:43.3342+00,11550
2984,0,EU,2026-08-05 03:37:43.334203+00,11540
3135,0,EU,2026-08-05 03:37:43.334205+00,11535
22972817,0,EU,2026-08-05 03:37:43.334208+00,11534
389974480,0,EU,2026-08-05 03:37:43.752123+00,11532
153999949,0,EU,2026-08-05 03:37:43.752149+00,11529
10208,0,EU,2026-08-05 03:37:43.752153+00,11528
8876,0,EU,2026-08-05 03:37:43.752157+00,11527
3173,0,EU,2026-08-05 03:37:43.75216+00,11524
7961,0,EU,2026-08-05 03:37:43.752163+00,11519
31692646,0,EU,2026-08-05 03:37:43.752166+00,11515
8573,0,EU,2026-08-05 03:37:43.752169+00,11501
180663385,0,EU,2026-08-05 03:37:43.752172+00,11494
302864321,0,EU,2026-08-05 03:37:43.752175+00,11489
10127,0,EU,2026-08-05 03:37:43.752182+00,11487
7985,0,EU,2026-08-05 03:37:43.752185+00,11485
3175194,0,EU,2026-08-05 03:37:43.752188+00,11483
170330787,0,EU,2026-08-05 03:37:43.752191+00,11473
10113,0,EU,2026-08-05 03:37:43.752194+00,11469
193895632,0,EU,2026-08-05 03:37:43.752197+00,11466
50394048,0,EU,2026-08-05 03:37:43.7522+00,11463
70014556,0,EU,2026-08-05 03:37:43.752203+00,11461
47362377,0,EU,2026-08-05 03:37:43.752206+00,11460
10248,0,EU,2026-08-05 03:37:43.752211+00,11453
176945912,0,EU,2026-08-05 03:37:43.752214+00,11449
2815,0,EU,2026-08-05 03:37:43.752216+00,11442
9846,0,EU,2026-08-05 03:37:43.752219+00,11440
133416599,0,EU,2026-08-05 03:37:43.752222+00,11431
397509785,0,EU,2026-08-05 03:37:43.752225+00,11431
41618019,0,EU,2026-08-05 03:37:44.670844+00,11421
10125,0,EU,2026-08-05 03:37:44.670865+00,11418
10226732,0,EU,2026-08-05 03:37:44.670869+00,11415
9753673,0,EU,2026-08-05 03:37:44.670872+00,11413
159344154,0,EU,2026-08-05 03:37:44.670874+00,11409
164197076,0,EU,2026-08-05 03:37:44.670877+00,11396
284133115,0,EU,2026-08-05 03:37:44.67088+00,11392
9967,0,EU,2026-08-05 03:37:44.670882+00,11390
154151489,0,EU,2026-08-05 03:37:44.670885+00,11382
3173277,0,EU,2026-08-05 03:37:44.670888+00,11381
84500815,0,EU,2026-08-05 03:37:44.670891+00,11373
8350,0,EU,2026-08-05 03:37:44.670894+00,11372
4602386,0,EU,2026-08-05 03:37:44.670896+00,11360
74288240,0,EU,2026-08-05 03:37:44.670899+00,11353
165290541,0,EU,2026-08-05 03:37:44.670902+00,11352
8627,0,EU,2026-08-05 03:37:44.670905+00,11347
10138,0,EU,2026-08-05 03:37:44.670907+00,11345
7878,0,EU,2026-08-05 03:37:44.67091+00,11344
9740,0,EU,2026-08-05 03:37:44.670913+00,11341
357609154,0,EU,2026-08-05 03:37:44.670916+00,11339
73147666,0,EU,2026-08-05 03:37:44.670919+00,11322
15542387,0,EU,2026-08-05 03:37:44.670922+00,11319
7964,0,EU,2026-08-05 03:37:44.670924+00,11318
9318,0,EU,2026-08-05 03:37:44.670927+00,11311
170639317,0,EU,2026-08-05 03:37:44.67093+00,11311
345294876,0,EU,2026-08-05 03:37:45.43234+00,11306
8893,0,EU,2026-08-05 03:37:45.432374+00,11305
8070,0,EU,2026-08-05 03:37:45.432378+00,11297
29048459,0,EU,2026-08-05 03:37:45.432382+00,11295
326611083,0,EU,2026-08-05 03:37:45.432388+00,11295
440502198,0,EU,2026-08-05 03:37:45.432391+00,11293
70647222,0,EU,2026-08-05 03:37:45.432394+00,11289
352859610,0,EU,2026-08-05 03:37:45.432397+00,11284
9467,0,EU,2026-08-05 03:37:45.4324+00,11276
289825862,0,EU,2026-08-05 03:37:45.432403+00,11275
3806791,0,EU,2026-08-05 03:37:45.432406+00,11269
10118,0,EU,2026-08-05 03:37:45.432409+00,11269
181375554,0,EU,2026-08-05 03:37:45.432412+00,11262
2833,0,EU,2026-08-05 03:37:45.432415+00,11247
2788,0,EU,2026-08-05 03:37:45.432418+00,11242
951912,0,EU,2026-08-05 03:37:45.432421+00,11238
38915661,0,EU,2026-08-05 03:37:45.432424+00,11234
8053,0,EU,2026-08-05 03:37:45.432427+00,11218
9741,0,EU,2026-08-05 03:37:45.432431+00,11217
103783301,0,EU,2026-08-05 03:37:45.432434+00,11208
3173688,0,EU,2026-08-05 03:37:45.432437+00,11204
11407081,0,EU,2026-08-05 03:37:45.43244+00,11203
9215,0,EU,2026-08-05 03:37:45.432443+00,11196
76653673,0,EU,2026-08-05 03:37:45.432446+00,11195
3210,0,EU,2026-08-05 03:37:45.432448+00,11193
9796,0,EU,2026-08-05 03:37:46.206963+00,11180
94003232,0,EU,2026-08-05 03:37:46.206986+00,11178
8632,0,EU,2026-08-05 03:37:46.20699+00,11178
97229033,0,EU,2026-08-05 03:37:46.206993+00,11174
126989798,0,EU,2026-08-05 03:37:46.206996+00,11174
31287093,0,EU,2026-08-05 03:37:46.206999+00,11173
403657,0,EU,2026-08-05 03:37:46.207002+00,11165
391321572,0,EU,2026-08-05 03:37:46.207004+00,11158
858863,0,EU,2026-08-05 03:37:46.207007+00,11158
300184030,0,EU,2026-08-05 03:37:46.20701+00,11155
202376673,0,EU,2026-08-05 03:37:46.207013+00,11153
115634997,0,EU,2026-08-05 03:37:46.207016+00,11142
9895,0,EU,2026-08-05 03:37:46.207019+00,11135
404392988,0,EU,2026-08-05 03:37:46.207021+00,11121
208284390,0,EU,2026-08-05 03:37:46.207024+00,11119
9193,0,EU,2026-08-05 03:37:46.207027+00,11119
8240,0,EU,2026-08-05 03:37:46.20703+00,11118
7888,0,EU,2026-08-05 03:37:46.207032+00,11118
263956719,0,EU,2026-08-05 03:37:46.207036+00,11111
9705,0,EU,2026-08-05 03:37:46.207038+00,11108
178981976,0,EU,2026-08-05 03:37:46.207041+00,11101
10334,0,EU,2026-08-05 03:37:46.207045+00,11094
8566,0,EU,2026-08-05 03:37:46.207048+00,11091
72443736,0,EU,2026-08-05 03:37:46.20705+00,11079
48185548,0,EU,2026-08-05 03:37:46.207053+00,11077
8162,0,EU,2026-08-05 03:37:47.311374+00,11070
299475890,0,EU,2026-08-05 03:37:47.311398+00,11068
199798365,0,EU,2026-08-05 03:37:47.311403+00,11065
4876316,0,EU,2026-08-05 03:37:47.311406+00,11058
162507490,0,EU,2026-08-05 03:37:47.311409+00,11056
10225,0,EU,2026-08-05 03:37:47.311413+00,11055
2889,0,EU,2026-08-05 03:37:47.311416+00,11050
3175000,0,EU,2026-08-05 03:37:47.311419+00,11047
14410389,0,EU,2026-08-05 03:37:47.311422+00,11043
10436564,0,EU,2026-08-05 03:37:47.311424+00,11043
282891071,0,EU,2026-08-05 03:37:47.311427+00,11041
276835252,0,EU,2026-08-05 03:37:47.31143+00,11039
63881539,0,EU,2026-08-05 03:37:47.311433+00,11039
163422156,0,EU,2026-08-05 03:37:47.311436+00,11035
105279388,0,EU,2026-08-05 03:37:47.311439+00,11035
92813343,0,EU,2026-08-05 03:37:47.311442+00,11035
101896980,0,EU,2026-08-05 03:37:47.311444+00,11034
10264,0,EU,2026-08-05 03:37:47.311447+00,11033
410262681,0,EU,2026-08-05 03:37:47.31145+00,11029
9459,0,EU,2026-08-05 03:37:47.311452+00,11026
82380828,0,EU,2026-08-05 03:37:47.311455+00,11024
8278,0,EU,2026-08-05 03:37:47.311458+00,11023
8637,0,EU,2026-08-05 03:37:47.31146+00,11020
161825017,0,EU,2026-08-05 03:37:47.311463+00,11017
9515,0,EU,2026-08-05 03:37:47.311466+00,11013
7970,0,EU,2026-08-05 03:37:48.23199+00,11013
3037,0,EU,2026-08-05 03:37:48.232021+00,11011
168570777,0,EU,2026-08-05 03:37:48.232026+00,11007
8165,0,EU,2026-08-05 03:37:48.232029+00,11006
174037769,0,EU,2026-08-05 03:37:48.232032+00,11006
5142193,0,EU,2026-08-05 03:37:48.232035+00,11002
2922,0,EU,2026-08-05 03:37:48.232038+00,11002
428057410,0,EU,2026-08-05 03:37:48.232041+00,11001
151600203,0,EU,2026-08-05 03:37:48.232044+00,11000
252213147,0,EU,2026-08-05 03:37:48.232047+00,11000
316256240,0,EU,2026-08-05 03:37:48.23205+00,10999
160434060,0,EU,2026-08-05 03:37:48.232053+00,10994
354540638,0,EU,2026-08-05 03:37:48.232056+00,10993
8542,0,EU,2026-08-05 03:37:48.23206+00,10992
9879,0,EU,2026-08-05 03:37:48.232064+00,10990
10080,0,EU,2026-08-05 03:37:48.232067+00,10989
180214292,0,EU,2026-08-05 03:37:48.23207+00,10986
22705256,0,EU,2026-08-05 03:37:48.232073+00,10979
242531462,0,EU,2026-08-05 03:37:48.232076+00,10956
11503796,0,EU,2026-08-05 03:37:48.232078+00,10947
246942949,0,EU,2026-08-05 03:37:48.232082+00,10946
7904,0,EU,2026-08-05 03:37:48.232085+00,10946
152039153,0,EU,2026-08-05 03:37:48.232088+00,10944
9425,0,EU,2026-08-05 03:37:48.232092+00,10939
10267,0,EU,2026-08-05 03:37:48.232096+00,10937
110176365,0,EU,2026-08-05 03:37:49.131766+00,10928
2852623,0,EU,2026-08-05 03:37:49.131798+00,10928
398130990,0,EU,2026-08-05 03:37:49.131803+00,10922
298790298,0,EU,2026-08-05 03:37:49.131807+00,10922
9305,0,EU,2026-08-05 03:37:49.13181+00,10916
3173536,0,EU,2026-08-05 03:37:49.131813+00,10912
153676057,0,EU,2026-08-05 03:37:49.131816+00,10911
130866874,0,EU,2026-08-05 03:37:49.13182+00,10910
389443,0,EU,2026-08-05 03:37:49.131826+00,10909
